transcript_id,SRR24630900,SRR24630901,SRR24630902,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955
CaT2T05g02855-mRNA,0,0,0,2,0,1,3,5,6
CaT2T02g00214-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00939-mRNA,37,8,49,14,33,25,38,20,16
CaT2T07g00573-mRNA,29,36,34,41,65,40,62,40,35
CaT2T03g02674-mRNA,18,6,4,21,25,16,12,9,22
CaT2T09g02407-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00482-mRNA,3,2,0,48,3,3,0,13,14
CaT2T03g02936-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00725-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03180-mRNA,45,40,31,181,90,106,106,155,128
CaT2T07g03102-mRNA,253,258,242,562,608,605,518,450,441
CaT2T08g02232-mRNA,253,268,377,378,527,445,341,369,284
CaT2T03g05041-mRNA,0,0,0,14,0,0,0,0,8
CaT2T09g00596-mRNA,0,8,0,7,6,6,8,0,3
CaT2T10g02163-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03534-mRNA,3,3,0,10,7,0,0,0,0
CaT2T03g01958-mRNA,451,433,792,1036,968,777,682,845,728
CaT2T10g00742-mRNA,0,0,0,0,3,0,0,0,0
CaT2T08g00460-mRNA,282,367,352,261,303,291,201,315,272
CaT2T03g02712-mRNA,82,66,83,128,153,118,88,102,100
CaT2T01g04060-mRNA,576,742,702,361,584,675,702,394,319
CaT2T11g00474-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04633-mRNA,0,0,2,0,0,0,4,0,0
CaT2T12g02281-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00837-mRNA,106,101,132,219,180,141,202,146,135
CaT2T08g03268-mRNA,735,757,796,687,821,961,980,643,557
CaT2T03g00335-mRNA,210,222,293,267,315,343,307,246,273
CaT2T12g00447-mRNA,22,77,67,28,69,35,47,18,12
CaT2T10g02161-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g03328-mRNA,299,388,358,477,454,351,365,403,366
CaT2T03g00717-mRNA,55,48,97,170,142,116,97,24,37
CaT2T03g00096-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01329-mRNA,244,341,285,124,206,273,267,118,122
CaT2T01g03443-mRNA,143,137,175,307,303,263,237,258,179
CaT2T02g04096-mRNA,60,55,88,109,91,98,91,101,140
CaT2T03g01698-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g01751-mRNA,64,69,95,98,103,84,79,87,72
CaT2T02g00350-mRNA,2,8,7,35,14,18,18,26,48
CaT2T07g00415-mRNA,206,151,194,266,252,288,228,355,346
CaT2T11g01124-mRNA,40,48,30,77,90,53,55,55,39
CaT2T07g01876-mRNA,18,22,22,0,16,23,34,0,0
CaT2T01g01400-mRNA,2,0,0,0,0,0,0,0,0
CaT2T02g00246-mRNA,98,114,93,165,131,187,145,124,131
CaT2T11g03442-mRNA,982,901,879,705,807,1059,1003,692,632
CaT2T07g01668-mRNA,100,142,97,188,182,166,185,157,180
CaT2T07g01905-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00641-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01784-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00244-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02999-mRNA,0,7,4,0,0,0,0,0,4
CaT2T10g01037-mRNA,509,308,498,884,684,740,562,819,754
CaT2T03g01971-mRNA,234,328,357,458,513,469,367,347,298
CaT2T02g04222-mRNA,37,35,83,388,299,202,361,370,311
CaT2T01g00014-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00819-mRNA,3,3,10,8,8,11,12,16,11
CaT2T12g02173-mRNA,8,0,10,0,3,8,0,0,0
CaT2T01g00605-mRNA,0,0,4,0,0,2,2,0,0
CaT2T05g01226-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g03440-mRNA,6,10,12,0,12,9,11,11,9
CaT2T08g02289-mRNA,264,326,320,247,265,313,323,182,138
CaT2T12g00157-mRNA,0,0,0,4,0,0,0,3,3
CaT2T03g03135-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00076-mRNA,47,48,75,46,66,90,42,26,42
CaT2T01g01288-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g02620-mRNA,12,11,9,16,13,6,0,6,7
CaT2T05g01847-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02253-mRNA,50,81,83,78,70,52,70,112,64
CaT2T01g04927-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g03411-mRNA,1125,854,1050,1105,3021,3059,2072,951,865
CaT2T07g02755-mRNA,72,89,93,2829,2738,1997,2054,3744,3768
CaT2T01g02890-mRNA,28,40,50,41,131,78,77,42,47
CaT2T11g01202-mRNA,9,0,9,0,8,0,0,0,0
CaT2T08g02120-mRNA,329,339,308,144,210,317,301,185,140
CaT2T08g00144-mRNA,188,196,278,159,184,229,237,163,123
CaT2T02g03757-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03619-mRNA,69,66,64,63,53,87,77,38,43
CaT2T07g00126-mRNA,44,13,33,66,39,37,29,50,29
CaT2T01g04164-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g03097-mRNA,87,86,100,79,255,155,152,83,51
CaT2T01g00095-mRNA,133,134,106,192,131,152,243,110,137
CaT2T07g02722-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04854-mRNA,141,166,222,1066,511,338,280,735,741
CaT2T06g01567-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02555-mRNA,6,7,6,5,9,5,0,7,6
CaT2T03g01021-mRNA,359,304,563,1073,796,763,653,701,759
CaT2T11g00097-mRNA,109,120,130,392,301,223,215,319,336
CaT2T01g05597-mRNA,194,191,261,689,370,269,246,638,611
CaT2T03g02364-mRNA,129,145,125,150,202,233,226,143,131
CaT2T10g00999-mRNA,177,158,243,1150,560,468,463,652,596
CaT2T07g03058-mRNA,66,71,74,359,79,127,142,360,328
CaT2T09g03152-mRNA,93,112,118,89,290,215,274,110,129
CaT2T01g04464-mRNA,26,70,106,0,72,35,35,8,0
CaT2T06g01236-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00457-mRNA,9,0,17,13,10,8,9,8,4
CaT2T08g03075-mRNA,4,0,7,9,10,8,13,3,0
CaT2T10g02224-mRNA,8,8,12,18,13,10,10,16,18
CaT2T11g03503-mRNA,0,0,0,0,4,0,0,0,0
CaT2T08g00679-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00544-mRNA,0,8,18,14,42,10,23,7,10
CaT2T04g02580-mRNA,2,5,3,5,2,4,4,5,0
CaT2T08g01442-mRNA,75,84,84,167,116,118,124,122,119
CaT2T06g02659-mRNA,109,122,113,317,345,255,394,208,231
CaT2T05g02894-mRNA,734,690,803,495,1382,1526,1170,317,310
CaT2T03g01617-mRNA,151,120,271,315,294,230,163,225,240
CaT2T08g00768-mRNA,3,0,0,3,3,6,3,0,6
CaT2T06g00695-mRNA,80,139,119,115,150,171,193,106,109
CaT2T11g01380-mRNA,3122,3511,4138,3550,4453,4841,5077,2638,2594
CaT2T08g01991-mRNA,0,0,3,0,2,0,4,0,4
CaT2T11g02155-mRNA,66,72,80,125,104,133,110,101,106
CaT2T09g02510-mRNA,69,57,75,33,71,109,74,29,34
CaT2T10g00589-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01833-mRNA,20,28,40,32,69,36,52,23,17
CaT2T08g00867-mRNA,59,48,114,191,135,88,83,183,142
CaT2T01g00816-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g03279-mRNA,5,2,0,14,5,0,6,11,3
CaT2T10g02898-mRNA,122,122,143,250,215,158,157,192,180
CaT2T12g00882-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00779-mRNA,154,187,180,88,218,265,170,108,98
CaT2T01g04588-mRNA,334,554,342,378,531,594,687,428,399
CaT2T09g00615-mRNA,151,145,245,494,247,211,172,280,309
CaT2T12g03718-mRNA,24,31,26,56,60,53,33,42,61
CaT2T05g02907-mRNA,19,16,10,102,21,33,35,49,56
CaT2T02g00298-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01441-mRNA,42,44,66,93,94,66,73,70,78
CaT2T02g00605-mRNA,19,20,16,72,61,53,38,76,74
CaT2T06g00384-mRNA,533,731,689,644,668,832,636,714,600
CaT2T08g00395-mRNA,77,82,112,110,122,123,76,64,54
CaT2T11g02294-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00703-mRNA,28,37,33,69,67,74,63,64,53
CaT2T07g00058-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g02058-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03331-mRNA,17,7,12,75,60,15,16,53,73
CaT2T07g01611-mRNA,101,98,112,80,266,232,184,66,84
CaT2T02g03888-mRNA,0,0,0,0,0,1,0,0,0
CaT2T07g03125-mRNA,0,14,17,0,8,0,5,0,8
CaT2T10g02063-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g02318-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01885-mRNA,0,0,0,0,2,0,0,0,0
CaT2T07g00449-mRNA,0,3,10,43,5,7,3,49,44
CaT2T04g02454-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03656-mRNA,20,21,33,62,68,53,38,43,42
CaT2T08g00327-mRNA,78,73,79,141,163,159,183,127,141
CaT2T09g01411-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01550-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00619-mRNA,133,158,151,302,212,239,212,239,227
CaT2T01g04160-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g01950-mRNA,0,0,0,0,6,0,3,3,3
CaT2T04g00546-mRNA,3,0,0,13,4,7,13,0,6
CaT2T06g00956-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g01840-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g04160-mRNA,3,17,15,279,19,14,30,216,155
CaT2T06g01505-mRNA,39,50,61,38,106,118,100,63,61
CaT2T07g02386-mRNA,18,51,43,119,97,83,73,90,56
CaT2T04g01374-mRNA,39,36,62,76,78,134,96,37,49
CaT2T02g00809-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05462-mRNA,290,239,461,366,383,424,244,343,310
CaT2T03g03056-mRNA,80,91,59,57,98,122,101,69,50
CaT2T11g01537-mRNA,93,113,114,128,202,163,141,107,86
CaT2T03g02678-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01486-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02678-mRNA,5375,5241,4615,3432,3505,5809,5272,3323,3092
CaT2T07g03295-mRNA,359,438,480,427,556,547,601,389,355
CaT2T05g00592-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04091-mRNA,199,216,249,616,438,337,344,388,395
CaT2T11g03480-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g03232-mRNA,215,345,291,473,459,435,377,403,372
CaT2T05g01977-mRNA,48,54,54,66,65,108,89,40,50
CaT2T07g02052-mRNA,0,5,4,14,6,6,4,5,2
CaT2T01g00048-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g04218-mRNA,7,19,0,64,15,9,5,50,36
CaT2T12g01408-mRNA,48,62,52,137,117,97,69,96,83
CaT2T04g02601-mRNA,3,0,7,3,0,8,6,5,9
CaT2T05g01202-mRNA,21,37,31,34,37,26,29,26,29
CaT2T05g01308-mRNA,428,487,587,1077,1005,863,680,810,724
CaT2T01g00632-mRNA,24,33,31,51,63,45,96,34,32
CaT2T11g03330-mRNA,0,0,3,0,2,0,0,0,0
CaT2T12g01982-mRNA,50,55,62,129,100,77,76,68,35
CaT2T02g03268-mRNA,55,70,79,134,124,126,119,102,110
CaT2T07g02832-mRNA,283,393,413,432,932,851,599,452,364
CaT2T09g00251-mRNA,5,0,10,19,10,10,9,6,9
CaT2T01g02443-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02517-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01311-mRNA,21,10,12,8,23,31,15,0,22
CaT2T06g03549-mRNA,99,114,103,95,122,155,168,69,76
CaT2T12g01530-mRNA,35,43,74,63,43,47,35,25,35
CaT2T07g02728-mRNA,27,30,37,22,33,36,19,13,14
CaT2T11g02004-mRNA,129,187,200,266,380,284,239,198,214
CaT2T06g02436-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01988-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02622-mRNA,60,59,82,380,517,435,563,326,295
CaT2T06g01599-mRNA,44,15,43,72,57,42,43,49,51
CaT2T01g00710-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g03716-mRNA,0,0,0,0,0,0,3,0,0
CaT2T01g03328-mRNA,143,245,196,80,138,204,246,80,79
CaT2T04g00512-mRNA,496,374,500,324,512,680,521,239,210
CaT2T06g00578-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01458-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03274-mRNA,12,29,14,40,26,26,34,29,39
CaT2T02g00786-mRNA,19,25,17,80,47,36,28,31,42
CaT2T06g00895-mRNA,54,70,69,70,72,67,66,55,48
CaT2T11g01862-mRNA,129,99,139,269,145,130,91,152,168
CaT2T01g04513-mRNA,43,57,76,98,65,66,80,58,43
CaT2T09g01253-mRNA,65,67,89,84,153,106,96,60,71
CaT2T11g01694-mRNA,0,0,0,0,3,0,0,0,0
CaT2T06g00611-mRNA,124,162,212,553,324,284,273,436,360
CaT2T07g00701-mRNA,67,47,75,51,93,70,68,46,51
CaT2T07g01803-mRNA,9,11,49,64,0,0,13,10,19
CaT2T04g02548-mRNA,0,0,0,4,0,0,0,0,0
CaT2T03g01570-mRNA,651,1567,1344,5472,3112,2581,3440,5149,5316
CaT2T11g01636-mRNA,0,0,0,0,0,5,0,0,0
CaT2T04g02206-mRNA,316,423,451,736,713,712,496,680,687
CaT2T11g01163-mRNA,81,96,88,118,133,160,142,95,117
CaT2T10g00533-mRNA,0,0,0,0,6,0,0,0,0
CaT2T01g01664-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01137-mRNA,0,10,5,3,0,2,0,0,0
CaT2T12g01662-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00047-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01734-mRNA,103,119,136,253,149,143,99,176,161
CaT2T12g01636-mRNA,138,123,180,361,355,274,247,305,282
CaT2T02g02452-mRNA,2365,3411,2905,3475,3771,4408,4162,3074,3085
CaT2T12g02206-mRNA,0,0,0,33,12,14,0,15,20
CaT2T05g01411-mRNA,4,0,0,0,0,0,0,0,0
CaT2T07g02932-mRNA,190,182,234,559,327,321,212,607,558
CaT2T08g00174-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00068-mRNA,0,3,0,0,0,0,0,0,0
CaT2T12g02334-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01089-mRNA,24,51,57,60,29,46,37,56,33
CaT2T08g03005-mRNA,129,201,175,261,274,232,310,215,234
CaT2T04g02831-mRNA,145,153,165,149,267,233,193,175,161
CaT2T10g02854-mRNA,253,273,331,384,380,399,399,376,417
CaT2T04g00178-mRNA,0,0,3,5,7,8,3,0,3
CaT2T06g02378-mRNA,206,251,303,280,338,285,337,298,194
CaT2T08g00265-mRNA,0,0,0,0,0,5,0,9,4
CaT2T01g01619-mRNA,390,531,472,1912,916,963,831,1226,1161
CaT2T12g02227-mRNA,4,5,5,2,0,5,3,4,0
CaT2T10g02505-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02205-mRNA,58,39,77,49,65,48,63,40,41
CaT2T08g00803-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00054-mRNA,29,106,74,55,106,86,73,51,71
CaT2T07g00753-mRNA,32,18,29,45,53,37,34,17,29
CaT2T05g03058-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00426-mRNA,310,318,421,695,651,562,559,557,492
CaT2T12g01646-mRNA,329,338,327,451,489,503,530,341,380
CaT2T10g00492-mRNA,36,27,36,86,76,60,42,54,50
CaT2T03g04482-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03403-mRNA,24,29,54,22,50,28,47,28,48
CaT2T02g03282-mRNA,0,0,0,8,0,0,0,0,0
CaT2T11g00562-mRNA,5,3,3,1144,238,151,168,806,798
CaT2T12g01160-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00268-mRNA,45,61,40,2455,351,212,336,1398,1430
CaT2T05g01915-mRNA,52,72,81,64,75,107,99,46,87
CaT2T11g02424-mRNA,51,65,80,51,113,98,84,67,52
CaT2T01g04808-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02851-mRNA,34,38,42,25,45,32,34,16,20
CaT2T01g02901-mRNA,209,273,331,384,401,370,356,344,337
CaT2T10g00161-mRNA,47,43,44,341,114,97,102,68,89
CaT2T11g00509-mRNA,53,77,47,88,133,102,126,46,71
CaT2T01g04545-mRNA,140,98,136,261,247,188,181,239,193
CaT2T02g03471-mRNA,3802,3627,3458,3115,4478,5409,4601,2930,2918
CaT2T02g01952-mRNA,429,561,552,799,1262,1154,1176,761,749
CaT2T03g00635-mRNA,428,422,405,197,338,510,471,270,178
CaT2T01g02832-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00116-mRNA,95,97,79,102,97,140,146,90,99
CaT2T01g04961-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01431-mRNA,48,53,80,317,228,235,174,663,645
CaT2T03g00211-mRNA,173,207,222,187,211,265,215,200,197
CaT2T07g00184-mRNA,101,104,117,241,182,216,138,209,166
CaT2T08g02690-mRNA,28,55,63,78,122,78,74,95,61
CaT2T02g03503-mRNA,336,357,487,356,465,545,350,301,327
CaT2T10g00304-mRNA,0,0,0,0,1,0,0,0,0
CaT2T12g02684-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04547-mRNA,109,131,199,340,392,284,245,259,244
CaT2T05g01366-mRNA,61,75,88,259,172,117,108,269,242
CaT2T09g03055-mRNA,105,89,132,53,97,128,92,49,30
CaT2T03g00804-mRNA,8,21,24,19,11,28,15,19,8
CaT2T02g02712-mRNA,320,384,494,604,605,549,566,511,435
CaT2T03g01626-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g02326-mRNA,70,75,62,146,126,91,132,130,112
CaT2T11g01688-mRNA,64,108,106,138,153,224,229,124,70
CaT2T03g04522-mRNA,0,5,10,15,3,4,13,5,0
CaT2T11g00364-mRNA,0,9,7,4,9,11,16,9,5
CaT2T05g01989-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00642-mRNA,10,17,12,11,10,19,13,21,9
CaT2T03g04127-mRNA,0,0,0,3164,3,11,7,460,476
CaT2T06g01223-mRNA,33,61,60,80,80,56,83,37,53
CaT2T03g04512-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g00349-mRNA,26,21,40,83,73,52,48,62,62
CaT2T11g00569-mRNA,0,5,12,0,0,4,4,4,0
CaT2T06g03051-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00706-mRNA,159,143,137,286,315,288,267,236,226
CaT2T09g00793-mRNA,3,0,0,3,0,3,0,0,0
CaT2T07g01746-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00677-mRNA,95,110,109,127,161,176,123,96,123
CaT2T09g02197-mRNA,80,77,90,184,137,153,82,149,122
CaT2T02g00247-mRNA,0,3,0,9,4,3,4,0,0
CaT2T06g03026-mRNA,115,161,198,226,241,262,203,214,189
CaT2T02g02727-mRNA,172,140,177,98,197,228,101,88,76
CaT2T07g02346-mRNA,31,25,16,29,20,16,64,10,14
CaT2T08g02817-mRNA,382,303,297,407,572,672,534,350,301
CaT2T11g01478-mRNA,183,187,182,191,296,397,352,216,182
CaT2T09g01168-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01493-mRNA,63,55,52,66,49,72,67,71,76
CaT2T10g02478-mRNA,8,0,4,0,14,5,12,0,0
CaT2T04g00836-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g01392-mRNA,76,58,56,138,78,96,55,100,70
CaT2T03g00256-mRNA,73,53,79,101,112,92,87,96,65
CaT2T05g01747-mRNA,0,0,0,0,0,3,0,2,4
CaT2T10g02157-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00354-mRNA,31,40,42,23,56,72,40,32,20
CaT2T10g02753-mRNA,5,11,5,19,21,16,3,13,19
CaT2T02g00456-mRNA,8,14,8,0,4,0,8,0,0
CaT2T04g02772-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g01888-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01075-mRNA,96,79,67,885,1117,979,865,1930,2019
CaT2T06g00777-mRNA,748,996,1074,2812,1821,1601,1504,2147,2060
CaT2T09g03226-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g02548-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04076-mRNA,5,0,0,0,6,10,0,0,0
CaT2T10g02940-mRNA,3,3,5,2,6,0,2,0,2
CaT2T02g00505-mRNA,0,0,0,645,12,10,0,146,193
CaT2T01g00333-mRNA,0,3,0,5,2,2,0,0,2
CaT2T05g01412-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g03318-mRNA,81,102,141,119,158,105,128,79,68
CaT2T11g00713-mRNA,30,22,37,51,147,110,134,60,40
CaT2T06g03270-mRNA,86,75,89,80,96,124,100,64,66
CaT2T01g00806-mRNA,30,50,60,104,85,78,65,65,75
CaT2T06g00164-mRNA,32,36,62,46,25,65,41,41,46
CaT2T01g00402-mRNA,0,4,6,3,0,0,3,0,0
CaT2T01g03340-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01224-mRNA,159,111,150,147,205,224,172,126,103
CaT2T02g02378-mRNA,29,46,46,78,91,78,70,60,53
CaT2T01g04089-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00127-mRNA,358,309,413,585,517,624,479,374,471
CaT2T07g01514-mRNA,170,257,283,239,302,285,240,256,281
CaT2T05g00757-mRNA,0,0,0,2,0,0,0,0,0
CaT2T06g02934-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g02803-mRNA,123,288,139,1209,982,711,1815,982,903
CaT2T07g02389-mRNA,0,0,3,39,0,3,0,22,4
CaT2T09g03016-mRNA,92,81,110,179,118,126,134,118,109
CaT2T02g00370-mRNA,25,12,22,35,36,24,43,20,20
CaT2T01g01638-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03014-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g03410-mRNA,41,51,64,4,80,93,63,0,5
CaT2T01g00285-mRNA,0,0,0,0,0,8,0,0,0
CaT2T01g03654-mRNA,5,21,25,24,24,22,39,21,27
CaT2T06g00626-mRNA,10,25,18,27,56,35,28,51,33
CaT2T05g00362-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00053-mRNA,17,27,9,23,42,25,15,28,20
CaT2T05g00228-mRNA,56,51,70,31,100,62,74,12,33
CaT2T07g02302-mRNA,0,0,0,0,1,0,0,0,0
CaT2T01g01503-mRNA,112,138,108,722,340,308,271,631,611
CaT2T01g04971-mRNA,0,0,0,65,0,0,0,60,93
CaT2T06g02437-mRNA,66,63,97,144,153,190,135,110,135
CaT2T09g01146-mRNA,49,42,60,110,66,87,49,80,52
CaT2T10g00381-mRNA,207,189,305,302,674,570,474,207,233
CaT2T06g00781-mRNA,5,12,11,6,10,7,18,15,0
CaT2T07g02802-mRNA,1692,2194,1879,1063,1866,2065,2580,909,805
CaT2T01g04529-mRNA,1,0,5,4,3,4,6,0,10
CaT2T04g00994-mRNA,92,113,118,152,83,96,148,98,103
CaT2T06g00998-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00790-mRNA,0,0,0,0,0,0,0,3,3
CaT2T02g03725-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04386-mRNA,808,770,719,445,654,831,946,183,226
CaT2T02g00190-mRNA,32,41,42,200,114,68,61,189,183
CaT2T07g03097-mRNA,0,0,0,12,0,0,8,10,9
CaT2T06g00465-mRNA,0,0,5,0,0,5,6,13,5
CaT2T02g01135-mRNA,0,0,0,0,0,8,7,0,0
CaT2T04g00110-mRNA,421,376,335,585,493,640,525,459,479
CaT2T12g00218-mRNA,0,3,4,0,3,0,5,0,0
CaT2T02g03957-mRNA,14,0,15,13,9,8,17,7,4
CaT2T03g04202-mRNA,0,3,8,19,6,9,11,21,12
CaT2T10g01070-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02368-mRNA,308,365,390,434,438,544,376,245,234
CaT2T10g01939-mRNA,0,0,0,0,3,0,0,0,5
CaT2T01g01567-mRNA,260,253,206,595,477,487,341,524,586
CaT2T09g01573-mRNA,239,239,274,386,374,351,243,367,348
CaT2T05g02861-mRNA,75,103,114,152,188,155,207,126,129
CaT2T03g00363-mRNA,139,148,157,1006,230,204,167,820,756
CaT2T02g03321-mRNA,59,43,76,74,109,111,58,60,73
CaT2T07g02464-mRNA,39,36,100,46,116,115,132,1047,998
CaT2T01g05609-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01144-mRNA,8,0,0,0,0,0,0,0,0
CaT2T01g02781-mRNA,22,25,37,28,45,56,47,12,46
CaT2T05g01686-mRNA,8,0,7,3,11,3,9,3,7
CaT2T08g02700-mRNA,242,381,459,269,509,454,422,245,224
CaT2T02g02125-mRNA,44,46,41,18,48,61,49,12,28
CaT2T10g02738-mRNA,3,5,0,0,6,4,4,0,0
CaT2T03g03316-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01414-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02260-mRNA,925,964,1225,1223,1359,1451,1101,883,935
CaT2T12g01331-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g01995-mRNA,131,130,171,225,249,235,153,153,158
CaT2T06g01147-mRNA,125,112,140,198,198,149,139,162,157
CaT2T03g00485-mRNA,3,0,3,14,10,6,3,7,14
CaT2T02g03698-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00176-mRNA,14,10,14,12,25,40,15,21,36
CaT2T09g02243-mRNA,19956,27357,25356,8195,16096,19847,18075,7542,7272
CaT2T08g01586-mRNA,7,10,0,0,11,0,0,10,5
CaT2T09g00991-mRNA,58,67,57,164,121,94,81,92,89
CaT2T11g01970-mRNA,388,573,620,549,659,661,763,516,466
CaT2T01g04173-mRNA,22,17,15,25,39,28,23,26,22
CaT2T07g02865-mRNA,74,51,120,128,210,129,144,69,105
CaT2T01g03783-mRNA,133,130,172,191,190,176,154,125,156
CaT2T08g02230-mRNA,381,371,479,445,549,561,448,450,428
CaT2T05g03205-mRNA,0,12,13,14,10,24,25,4,0
CaT2T12g00856-mRNA,47,57,79,146,173,121,122,136,134
CaT2T03g02127-mRNA,12,17,30,41,37,33,39,25,28
CaT2T06g01545-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00438-mRNA,24,34,27,138,91,78,69,72,87
CaT2T06g01595-mRNA,0,0,2,9,17,6,10,9,12
CaT2T02g00211-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g01868-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00614-mRNA,0,0,0,0,3,2,0,0,0
CaT2T09g01330-mRNA,108,114,117,186,206,177,133,122,179
CaT2T06g01608-mRNA,0,11,10,431,39,35,24,221,194
CaT2T05g01256-mRNA,12,6,7,15,9,10,0,6,15
CaT2T06g03123-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00220-mRNA,0,0,0,0,0,0,0,0,0
