transcript_id,SRR24630893,SRR24630894,SRR24630896,SRR24630912,SRR24630913,SRR24630914,SRR24630931,SRR24630932,SRR24630933,SRR24630947,SRR24630948,SRR24630949,SRR24630967,SRR24630968,SRR24630969,SRR24630977,SRR24630978,SRR24630979,SRR25031738,SRR25031739,SRR25031740
CaT2T02g02342-mRNA,2,0,2,3,2,4,891,448,711,5,8,6,19,5,10,299,167,128,2,2,0
CaT2T10g00557-mRNA,255,235,222,140,188,311,650,426,579,400,446,429,47,41,33,411,684,427,18,30,21
CaT2T02g03895-mRNA,62,53,29,98,298,107,248,76,178,61,59,36,106,90,56,179,115,107,0,0,0
CaT2T09g02294-mRNA,43,35,61,39,85,61,207,121,183,72,62,73,107,109,91,143,149,147,6,7,22
CaT2T03g04197-mRNA,15,13,26,22,29,23,140,96,127,26,20,16,20,19,17,113,94,63,0,0,0
CaT2T06g02735-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00224-mRNA,1531,1654,1822,1366,1233,1368,7328,5936,9142,996,1169,1070,1067,1082,960,6687,9298,6989,252,290,389
CaT2T03g01129-mRNA,35,10,21,21,41,104,183,174,173,8,10,9,35,44,19,102,101,73,0,0,0
CaT2T06g03704-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02548-mRNA,443,413,416,354,394,285,4026,2230,3313,555,682,583,456,524,381,3085,3605,2954,52,47,53
CaT2T09g01108-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04655-mRNA,5,8,10,8,15,5,17,11,16,3,5,3,33,11,17,25,0,0,0,0,0
CaT2T10g03268-mRNA,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
CaT2T09g01071-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00673-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03873-mRNA,14,33,21,14,13,12,0,0,0,14,5,14,22,10,12,0,0,0,0,0,0
CaT2T04g00214-mRNA,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,7,0,0,0,0,0
CaT2T03g02062-mRNA,41,30,30,53,35,60,142,82,164,48,57,33,107,109,97,139,125,80,2,2,0
CaT2T09g03072-mRNA,47,72,28,67,68,74,700,316,654,48,31,59,60,40,47,443,533,469,6,10,3
CaT2T10g00548-mRNA,37,10,25,21,27,39,104,96,105,52,28,28,33,56,30,85,94,88,14,12,6
CaT2T05g01699-mRNA,56,49,49,28,30,55,403,245,373,52,30,47,109,83,91,312,447,306,0,16,0
CaT2T01g00740-mRNA,1031,848,646,3154,3843,1755,4084,2928,4223,869,992,915,7764,7833,6636,3379,3933,3607,114,136,156
CaT2T05g00289-mRNA,7,3,4,7,6,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
CaT2T08g00373-mRNA,9,0,7,11,0,12,127,46,60,16,9,8,5,5,9,81,84,74,0,0,0
CaT2T01g02584-mRNA,2149,1592,1477,1808,2502,2429,19396,9745,15418,2230,2250,2069,3199,3341,2944,15949,16026,12457,153,172,135
CaT2T09g02547-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g03229-mRNA,721,630,608,716,968,999,3841,2686,3805,765,757,730,1977,1993,1777,3284,3880,3005,55,73,34
CaT2T03g02993-mRNA,16,12,20,10,12,15,102,44,65,10,15,13,11,15,10,99,96,79,2,2,3
CaT2T07g01422-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04748-mRNA,48,32,41,53,87,73,140,84,132,44,38,34,63,56,64,130,184,119,0,0,0
CaT2T06g01267-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0
CaT2T03g00069-mRNA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03433-mRNA,3,0,6,0,1,2,8,6,14,5,0,0,0,0,4,16,25,17,0,0,0
CaT2T04g02517-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03806-mRNA,1,3,2,3,3,1,18,3,10,6,9,2,8,8,6,8,16,9,0,4,1
CaT2T09g02199-mRNA,3,0,0,7,0,0,9,6,8,0,0,4,5,0,0,7,13,0,0,0,0
CaT2T08g00262-mRNA,6,9,4,7,4,13,61,62,48,12,10,4,8,11,8,46,76,28,0,3,0
CaT2T06g03467-mRNA,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g03002-mRNA,1236,730,589,757,1167,695,1392,939,1411,749,791,728,513,555,487,938,1130,1064,61,45,72
CaT2T10g01871-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g01579-mRNA,0,13,4,3,3,8,27,17,26,6,2,7,0,14,4,20,21,31,0,2,0
CaT2T03g02341-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01598-mRNA,150,122,164,205,203,184,1300,973,1295,213,190,225,410,522,343,977,1286,1079,31,39,69
CaT2T11g01957-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00774-mRNA,22,16,22,23,24,38,122,74,103,27,17,19,21,8,11,62,116,98,0,0,5
CaT2T10g03430-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01252-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g03047-mRNA,61,35,51,92,73,50,708,426,629,51,52,73,74,54,69,541,647,448,10,14,13
CaT2T02g02843-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g03117-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04957-mRNA,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0
CaT2T06g03478-mRNA,16,8,5,24,5,22,791,470,754,15,23,20,0,11,2,372,292,247,10,3,6
CaT2T08g01695-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01285-mRNA,263,202,197,315,273,289,4185,2776,3755,280,319,328,221,217,188,3292,3902,2941,20,27,32
CaT2T11g01330-mRNA,17,17,18,22,36,16,431,211,356,50,50,39,34,38,25,336,372,200,5,5,11
CaT2T08g00680-mRNA,82,96,121,82,118,129,760,401,755,149,159,114,539,562,487,583,706,606,10,17,0
CaT2T12g02001-mRNA,51,44,34,46,24,45,172,106,137,34,27,25,89,82,75,105,134,95,0,0,0
CaT2T04g00476-mRNA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0
CaT2T11g01547-mRNA,14,12,25,9,23,13,88,44,122,18,19,21,55,51,26,65,145,54,0,0,0
CaT2T11g00551-mRNA,129,86,85,166,227,168,547,529,557,137,150,130,188,219,169,412,542,496,41,39,40
CaT2T09g02209-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00620-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g01859-mRNA,2,6,2,0,2,5,67,33,41,7,11,10,2,0,6,58,82,32,0,0,0
CaT2T12g00765-mRNA,4,3,3,4,14,12,6,0,2,6,9,4,25,28,22,19,11,5,0,0,0
CaT2T06g00734-mRNA,7,9,9,12,8,0,90,82,112,7,11,11,0,0,8,100,152,91,0,0,0
CaT2T04g00300-mRNA,27,43,53,26,30,40,534,277,409,77,76,51,4,5,11,406,467,296,9,5,9
CaT2T12g01304-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00020-mRNA,263,298,373,648,1097,431,2493,1530,2322,210,243,228,729,895,752,1799,2902,1881,39,56,42
CaT2T02g01986-mRNA,3,0,2,3,1,0,0,0,0,5,0,5,5,0,3,3,0,0,0,0,2
CaT2T01g03777-mRNA,155,113,120,145,180,164,779,456,750,95,134,149,204,223,174,558,635,543,11,13,23
CaT2T01g04230-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g03187-mRNA,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0
CaT2T04g00652-mRNA,512,671,669,427,355,610,5847,4537,5272,401,450,421,128,180,112,4971,6724,5211,52,68,62
CaT2T11g03287-mRNA,8,6,6,11,8,10,5,4,8,0,0,0,0,0,5,8,12,4,0,0,0
CaT2T06g02901-mRNA,35,37,23,122,222,70,121,55,78,101,81,86,523,510,391,49,115,90,6,6,9
CaT2T03g04380-mRNA,80,19,30,55,55,100,66,34,51,23,17,31,5,12,6,59,53,39,0,1,0
CaT2T05g00634-mRNA,723,397,372,1182,1219,1504,596,504,530,148,151,133,883,1031,899,555,489,337,33,32,32
CaT2T07g01523-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01250-mRNA,5,10,6,3,3,10,118,63,150,12,5,12,4,2,6,61,171,121,10,9,5
CaT2T11g02357-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
CaT2T03g02583-mRNA,3580,3620,3753,5615,3415,4858,11932,6860,10547,4629,4727,4599,9285,9545,8257,8846,10067,7969,175,165,270
CaT2T08g00090-mRNA,99,64,56,120,118,118,1115,533,951,28,34,18,39,46,41,772,948,0,8,0,7
CaT2T08g00012-mRNA,2183,1856,1584,3134,2849,3253,23055,9994,18056,2672,2662,2617,6021,6271,5424,15130,16095,13610,366,368,311
CaT2T01g00720-mRNA,103,36,31,1392,1631,499,389,165,217,23,20,25,2090,2184,1898,235,236,186,3,10,7
CaT2T01g01689-mRNA,89,78,74,65,81,90,470,245,316,70,70,92,230,265,209,291,419,268,10,5,15
CaT2T04g00859-mRNA,40,73,66,12,21,18,1378,787,1173,74,77,89,10,25,20,1048,1320,892,19,23,19
CaT2T05g02995-mRNA,3,3,3,0,0,0,20,30,24,0,0,0,0,0,0,10,21,13,0,0,0
CaT2T12g02080-mRNA,11,18,10,18,0,20,87,42,93,15,30,14,21,21,38,54,77,48,0,0,0
CaT2T01g00948-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g03237-mRNA,83,54,63,85,102,74,449,376,486,68,110,44,301,259,263,434,566,332,8,13,10
CaT2T04g01284-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05690-mRNA,28,33,43,1582,2514,281,226,81,152,13,23,23,7062,7635,6268,112,119,86,4,0,0
CaT2T01g05003-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04597-mRNA,127,122,106,172,204,204,654,305,592,232,261,196,324,283,207,505,608,544,12,23,30
CaT2T12g02134-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g03240-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02458-mRNA,63,55,29,21,14,27,355,265,231,27,30,29,24,20,20,262,365,268,0,9,9
CaT2T03g00973-mRNA,237,224,214,157,229,287,1623,1003,1395,258,306,249,404,366,331,1070,1596,1031,13,20,17
CaT2T03g01765-mRNA,29,29,23,21,33,31,215,72,174,24,55,75,16,0,15,183,191,227,0,5,7
CaT2T11g01095-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01237-mRNA,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CaT2T06g03570-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00403-mRNA,53,67,61,58,88,83,670,419,653,97,91,96,197,223,206,510,597,541,19,21,23
CaT2T06g02929-mRNA,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00726-mRNA,230,230,255,230,183,191,2014,1342,1699,360,380,341,515,592,461,1144,1688,1345,43,59,34
CaT2T08g00238-mRNA,1499,1645,1790,874,950,1277,11461,8193,12316,1037,1070,1081,671,742,631,9887,12678,9868,209,333,160
CaT2T07g03080-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04864-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02380-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04107-mRNA,16,24,13,0,0,11,704,501,575,17,26,23,8,5,5,672,1013,646,4,5,5
CaT2T12g01934-mRNA,33,40,68,48,84,91,202,83,161,54,43,27,60,100,80,106,161,116,7,0,0
CaT2T03g02048-mRNA,169,171,139,225,265,184,1536,962,1284,202,211,164,536,635,497,1160,1302,1087,0,23,29
CaT2T06g00381-mRNA,86,81,64,112,89,67,580,285,489,139,153,125,136,104,106,391,434,373,10,17,10
CaT2T01g05052-mRNA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01940-mRNA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CaT2T07g01625-mRNA,708,743,782,597,645,708,4757,3015,4669,574,592,542,577,453,402,3591,4753,3725,68,94,55
CaT2T11g00174-mRNA,143,116,111,167,181,149,721,462,741,124,152,140,263,286,243,556,630,613,25,0,57
CaT2T04g00912-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g01016-mRNA,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,4,3,0,0,0
CaT2T02g00903-mRNA,110,88,96,73,84,114,529,340,448,62,65,98,49,52,38,705,787,612,9,18,6
CaT2T06g01937-mRNA,22,11,6,6,8,13,190,94,125,0,6,0,36,37,14,186,147,141,0,0,0
CaT2T07g01952-mRNA,64,40,48,31,56,36,211,214,220,50,52,66,106,108,71,231,367,186,5,4,5
CaT2T02g03745-mRNA,28,71,38,51,69,62,305,111,232,57,33,39,85,75,55,198,259,146,0,0,0
CaT2T11g02286-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g03024-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0
CaT2T08g01355-mRNA,76,74,71,51,70,55,351,194,314,61,77,50,79,131,71,259,292,227,5,5,5
CaT2T09g01044-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g03115-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00060-mRNA,202,227,223,163,267,252,1557,868,1376,200,179,200,519,489,424,1197,1525,1130,13,14,0
CaT2T09g00118-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02524-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00656-mRNA,62,40,43,39,38,68,760,340,604,114,123,122,30,18,41,405,651,383,16,25,10
CaT2T03g04046-mRNA,2,2,1,0,0,0,371,230,377,0,0,0,0,4,0,441,376,294,1,0,0
CaT2T10g00643-mRNA,3,4,15,13,19,18,107,59,96,15,31,27,36,47,37,126,64,87,3,2,2
CaT2T01g00660-mRNA,204,167,170,174,229,227,1140,673,983,184,229,188,300,284,279,941,908,773,10,17,31
CaT2T09g00687-mRNA,267,211,257,218,216,188,1396,931,1352,319,346,258,603,522,473,1288,1439,1020,18,18,20
CaT2T03g00884-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01769-mRNA,1374,898,1060,1323,1504,1357,8410,3945,6454,653,873,683,603,556,568,5074,5604,4426,76,66,74
CaT2T10g03010-mRNA,8,17,26,13,8,21,120,85,90,13,20,22,129,119,83,131,57,65,0,5,2
CaT2T09g02207-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02266-mRNA,26,14,70,27,20,46,1965,1640,2586,207,282,205,589,634,486,1972,2484,1756,41,49,42
CaT2T03g00560-mRNA,3,2,0,0,0,7,32,9,13,0,0,0,0,4,0,12,19,13,0,0,0
CaT2T11g00432-mRNA,2,12,2,0,3,1,7,2,4,0,3,2,6,0,2,5,0,1,0,0,0
CaT2T03g05185-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CaT2T06g03625-mRNA,85,74,71,71,111,75,410,233,335,73,78,81,186,166,123,285,340,275,4,5,5
CaT2T03g00609-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04418-mRNA,520,479,536,748,1073,853,1643,1053,1594,502,611,527,2613,2547,2204,1397,1810,1138,22,26,28
CaT2T11g02247-mRNA,3,0,6,2,0,0,11,2,2,0,0,0,0,0,0,4,12,5,0,0,0
CaT2T10g00723-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00823-mRNA,368,219,241,493,679,1177,414,182,238,29,62,44,357,300,257,289,245,195,16,31,6
CaT2T12g02674-mRNA,22,11,26,13,26,23,151,107,119,20,21,18,34,31,25,175,138,120,0,0,0
CaT2T01g04574-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01438-mRNA,0,0,0,0,0,0,363,198,267,43,44,0,132,133,106,341,292,242,0,0,0
CaT2T01g02012-mRNA,23,29,16,116,52,110,3,14,12,10,21,21,232,237,233,0,8,0,7,0,4
CaT2T03g02271-mRNA,850,669,728,2149,1726,947,5767,3353,4899,1110,1198,1142,4395,4524,3811,5094,5221,3596,66,72,105
CaT2T07g00268-mRNA,0,0,0,0,0,0,0,24,33,0,0,7,0,0,0,0,45,0,0,0,97
CaT2T10g02678-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01542-mRNA,219,234,219,233,322,324,1554,1010,1349,314,261,273,549,541,468,1253,1212,1114,10,19,0
CaT2T02g00132-mRNA,170,169,150,148,144,195,1145,859,1067,131,162,145,283,292,230,915,1213,893,29,33,65
CaT2T01g05214-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00391-mRNA,164,61,66,177,181,170,718,395,647,150,148,116,71,123,97,520,644,528,13,14,7
CaT2T06g03499-mRNA,314,427,478,494,292,466,7295,4979,7213,634,592,557,779,798,691,3201,3052,2420,39,48,55
CaT2T06g00406-mRNA,0,8,14,10,0,6,7,19,35,4,0,0,7,0,9,22,35,23,0,0,2
CaT2T12g01443-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04469-mRNA,132,124,128,156,217,197,1044,533,834,91,137,112,133,154,126,797,1023,652,22,17,21
CaT2T03g00761-mRNA,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
CaT2T08g01597-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g01988-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g00054-mRNA,2750,3524,4171,1732,1122,2402,13974,12933,16731,1698,1850,1657,1433,1471,1387,13136,20033,15612,353,433,433
CaT2T06g03513-mRNA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T09g02523-mRNA,7,0,0,0,0,10,7,0,11,0,0,0,0,0,0,12,14,23,0,0,0
CaT2T08g02685-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00669-mRNA,11,19,28,22,35,18,26,17,25,0,11,6,14,29,15,25,11,0,0,0,3
CaT2T10g03414-mRNA,2970,2446,2268,4312,3560,3266,20550,10619,17214,3310,3449,3169,4812,5086,4530,14255,17668,16048,425,478,270
CaT2T01g02551-mRNA,308,205,204,394,356,253,1943,1020,1681,348,404,361,860,840,774,1547,1785,1360,26,28,26
CaT2T08g02711-mRNA,189,139,147,151,204,290,336,327,422,166,149,141,190,194,131,421,494,311,16,9,15
CaT2T10g01064-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CaT2T06g00120-mRNA,0,0,0,0,4,0,0,0,0,0,0,0,11,9,15,0,0,0,0,0,0
CaT2T01g00985-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01272-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0
CaT2T01g03269-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
CaT2T06g01809-mRNA,199,159,152,186,232,185,2168,1542,1973,207,187,170,212,207,169,1814,2261,1889,39,48,112
CaT2T10g00789-mRNA,39,30,45,55,29,50,143,71,101,331,371,284,405,388,360,80,116,66,28,26,14
CaT2T09g01426-mRNA,0,0,0,0,0,0,0,0,9,5,5,0,7,5,9,0,0,0,0,0,2
CaT2T01g02051-mRNA,128,138,152,216,147,224,976,598,843,304,308,254,905,1040,828,498,690,586,30,38,63
CaT2T10g03320-mRNA,91,102,102,95,161,174,188,98,99,42,36,46,155,151,179,145,146,123,2,5,4
CaT2T01g01387-mRNA,39,38,23,19,52,29,199,125,192,44,30,34,93,69,45,161,198,180,0,0,0
CaT2T02g01057-mRNA,4,0,0,3,0,4,28,6,30,4,0,12,15,8,5,4,10,9,0,0,2
CaT2T07g02530-mRNA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0
CaT2T08g02869-mRNA,0,8,0,0,0,7,0,0,3,5,0,0,0,0,0,10,0,6,0,0,0
CaT2T12g02104-mRNA,86,104,125,88,111,119,1137,693,1074,110,128,117,148,118,128,649,959,847,19,27,0
CaT2T12g00742-mRNA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g02941-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01820-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02183-mRNA,0,0,7,0,0,0,10,6,3,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T10g00806-mRNA,124,110,126,141,163,168,970,657,953,118,137,112,124,129,129,713,1061,725,15,8,9
CaT2T07g00797-mRNA,408,312,307,479,562,464,1829,1115,1500,439,500,468,841,858,796,1292,1700,1243,41,34,49
CaT2T02g02256-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01666-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
CaT2T10g00113-mRNA,395,350,421,492,485,363,3347,1925,2842,675,677,550,1072,1101,916,2472,2737,2226,88,95,94
CaT2T06g03196-mRNA,12,18,11,23,12,23,0,0,0,8,12,6,0,0,0,0,0,0,0,0,0
CaT2T11g02009-mRNA,176,211,224,68,53,61,3090,1802,3456,582,615,641,177,265,202,2862,4391,3267,272,315,209
CaT2T05g03173-mRNA,143,153,143,87,86,88,968,765,960,126,94,125,66,57,76,865,1085,962,18,20,21
CaT2T04g02039-mRNA,296,265,275,375,333,310,1925,1006,1701,278,238,301,483,410,368,1363,1839,1335,25,33,29
CaT2T02g00348-mRNA,147,86,151,3105,4872,1043,130,71,116,95,84,56,3714,3933,3389,101,168,71,5,3,5
CaT2T06g01128-mRNA,280,207,239,437,650,402,1441,884,1537,443,443,390,1501,1699,1565,1118,1292,1075,22,32,21
CaT2T07g00652-mRNA,326,355,237,414,448,397,3899,2280,3209,397,350,326,980,1224,920,2991,3202,2503,43,62,30
CaT2T11g01731-mRNA,234,174,182,234,235,226,633,409,815,236,169,215,447,513,497,656,692,517,16,18,22
CaT2T01g01298-mRNA,322,247,229,277,440,329,1621,1293,1895,295,297,346,334,379,306,1561,2157,1605,25,40,42
CaT2T09g02597-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00789-mRNA,58,15,8,85,68,72,45,10,26,45,63,53,98,129,90,21,46,28,5,5,9
CaT2T01g00863-mRNA,346,328,309,525,483,468,1739,1132,1797,281,282,287,381,430,355,1478,1761,1277,47,38,30
CaT2T11g00231-mRNA,31,17,11,19,40,21,287,284,294,88,113,52,51,56,41,219,288,158,0,9,10
CaT2T10g00829-mRNA,19,10,18,13,27,20,265,206,278,25,34,27,650,648,594,186,258,162,8,0,3
CaT2T03g04711-mRNA,2,0,3,1,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T06g00524-mRNA,9,9,8,27,15,16,3,0,11,15,12,13,25,24,26,13,17,19,0,0,0
CaT2T03g02291-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g02868-mRNA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g02054-mRNA,840,689,675,906,1182,1018,5311,3326,4627,1143,1462,1043,5116,5243,4529,4020,3914,3415,40,63,62
CaT2T07g00961-mRNA,100,126,88,104,111,121,610,342,565,115,104,96,203,127,163,465,572,455,12,12,8
CaT2T08g02804-mRNA,26,32,48,28,20,19,143,112,187,49,44,36,112,107,102,124,177,162,0,6,0
CaT2T03g02804-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00777-mRNA,158,160,182,172,224,150,1625,750,1243,157,183,169,378,374,271,1170,1304,1094,0,10,16
CaT2T11g01754-mRNA,859,698,702,756,958,898,3182,2017,2938,657,630,554,549,671,558,2280,2736,2545,95,77,107
CaT2T06g00318-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01261-mRNA,0,0,0,0,0,3,0,4,0,0,3,0,3,0,3,0,0,0,0,0,0
CaT2T03g02737-mRNA,719,797,617,566,606,798,6010,3664,5486,956,1071,906,654,656,626,5020,5193,4818,94,118,104
CaT2T12g02488-mRNA,68,97,38,64,61,68,855,374,696,100,80,80,185,180,142,575,693,601,6,11,9
CaT2T06g03023-mRNA,59,34,40,38,29,31,310,158,293,79,82,88,50,85,30,282,389,209,5,7,2
CaT2T01g00920-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01162-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02398-mRNA,268,147,148,198,298,238,1040,493,802,313,366,313,749,687,577,635,931,732,27,32,27
CaT2T12g00220-mRNA,132,109,107,579,622,396,79,53,81,63,78,93,2337,2668,2170,31,40,19,0,0,0
CaT2T07g01679-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02182-mRNA,0,0,0,10,11,9,0,3,4,3,0,5,211,238,229,5,0,0,0,0,0
